sound,temperature,humidity,score
75,76,50,5.29
75,77,49,5.29
75,78,48,5.29
75,79,47,5.29
75,80,46,5.29
75,81,45,5.29
75,82,44,5.29
75,83,43,5.29
75,84,42,5.29
75,85,41,5.29
75,86,40,5.29
76,68,57,5.29
76,69,56,5.29
76,70,55,5.29
76,71,54,5.29
76,72,53,5.29
76,73,52,5.29
76,74,51,5.29
76,75,50,5.29
76,76,49,5.29
76,77,48,5.29
76,78,47,5.29
76,79,46,5.29
76,80,45,5.29
76,81,44,5.29
76,82,43,5.29
76,83,42,5.29
76,84,41,5.29
76,85,40,5.29
77,68,56,5.29
77,69,55,5.29
77,70,54,5.29
77,71,53,5.29
77,72,52,5.29
77,73,51,5.29
77,74,50,5.29
77,75,49,5.29
77,76,48,5.29
77,77,47,5.29
77,78,46,5.29
77,79,45,5.29
77,80,44,5.29
77,81,43,5.29
77,82,42,5.29
77,83,41,5.29
77,84,40,5.29
78,68,55,5.29
78,69,54,5.29
78,70,53,5.29
78,71,52,5.29
78,72,51,5.29
78,73,50,5.29
78,74,49,5.29
78,75,48,5.29
78,76,47,5.29
78,77,46,5.29
78,78,45,5.29
78,79,44,5.29
78,80,43,5.29
78,81,42,5.29
78,82,41,5.29
78,83,40,5.29
79,68,54,5.29
79,69,53,5.29
79,70,52,5.29
79,71,51,5.29
79,72,50,5.29
79,73,49,5.29
79,74,48,5.29
79,75,47,5.29
79,76,46,5.29
79,77,45,5.29
79,78,44,5.29
79,79,43,5.29
79,80,42,5.29
79,81,41,5.29
79,82,40,5.29
80,68,53,5.29
80,69,52,5.29
80,70,51,5.29
80,71,50,5.29
80,72,49,5.29
80,73,48,5.29
80,74,47,5.29
80,75,46,5.29
80,76,45,5.29
80,77,44,5.29
80,78,43,5.29
80,79,42,5.29
80,80,41,5.29
80,81,40,5.29
81,68,52,5.29
81,69,51,5.29
81,70,50,5.29
81,71,49,5.29
81,72,48,5.29
81,73,47,5.29
81,74,46,5.29
81,75,45,5.29
81,76,44,5.29
81,77,43,5.29
81,78,42,5.29
81,79,41,5.29
81,80,40,5.29
82,68,51,5.29
82,69,50,5.29
82,70,49,5.29
82,71,48,5.29
82,72,47,5.29
82,73,46,5.29
82,74,45,5.29
82,75,44,5.29
82,76,43,5.29
82,77,42,5.29
82,78,41,5.29
82,79,40,5.29
83,68,50,5.29
83,69,49,5.29
83,70,48,5.29
83,71,47,5.29
83,72,46,5.29
83,73,45,5.29
83,74,44,5.29
83,75,43,5.29
83,76,42,5.29
83,77,41,5.29
83,78,40,5.29
84,68,49,5.29
84,69,48,5.29
84,70,47,5.29
84,71,46,5.29
84,72,45,5.29
84,73,44,5.29
84,74,43,5.29
84,75,42,5.29
84,76,41,5.29
84,77,40,5.29
85,68,48,5.29
85,69,47,5.29
85,70,46,5.29
85,71,45,5.29
85,72,44,5.29
85,73,43,5.29
85,74,42,5.29
85,75,41,5.29
85,76,40,5.29
60,82,60,5.14
60,83,59,5.14
60,84,58,5.14
60,85,57,5.14
60,86,56,5.14
61,81,60,5.14
61,82,59,5.14
61,83,58,5.14
61,84,57,5.14
61,85,56,5.14
61,86,55,5.14
62,80,60,5.14
62,81,59,5.14
62,82,58,5.14
62,83,57,5.14
62,84,56,5.14
62,85,55,5.14
62,86,54,5.14
63,79,60,5.14
63,80,59,5.14
63,81,58,5.14
63,82,57,5.14
63,83,56,5.14
63,84,55,5.14
63,85,54,5.14
63,86,53,5.14
64,78,60,5.14
64,79,59,5.14
64,80,58,5.14
64,81,57,5.14
64,82,56,5.14
64,83,55,5.14
64,84,54,5.14
64,85,53,5.14
64,86,52,5.14
65,77,60,5.14
65,78,59,5.14
65,79,58,5.14
65,80,57,5.14
65,81,56,5.14
65,82,55,5.14
65,83,54,5.14
65,84,53,5.14
65,85,52,5.14
65,86,51,5.14
66,76,60,5.14
66,77,59,5.14
66,78,58,5.14
66,79,57,5.14
66,80,56,5.14
66,81,55,5.14
66,82,54,5.14
66,83,53,5.14
66,84,52,5.14
66,85,51,5.14
66,86,50,5.14
67,75,60,5.14
67,76,59,5.14
67,77,58,5.14
67,78,57,5.14
67,79,56,5.14
67,80,55,5.14
67,81,54,5.14
67,82,53,5.14
67,83,52,5.14
67,84,51,5.14
67,85,50,5.14
67,86,49,5.14
68,74,60,5.14
68,75,59,5.14
68,76,58,5.14
68,77,57,5.14
68,78,56,5.14
68,79,55,5.14
68,80,54,5.14
68,81,53,5.14
68,82,52,5.14
68,83,51,5.14
68,84,50,5.14
68,85,49,5.14
68,86,48,5.14
69,73,60,5.14
69,74,59,5.14
69,75,58,5.14
69,76,57,5.14
69,77,56,5.14
69,78,55,5.14
69,79,54,5.14
69,80,53,5.14
69,81,52,5.14
69,82,51,5.14
69,83,50,5.14
69,84,49,5.14
69,85,48,5.14
69,86,47,5.14
70,72,60,5.14
70,73,59,5.14
70,74,58,5.14
70,75,57,5.14
70,76,56,5.14
70,77,55,5.14
70,78,54,5.14
70,79,53,5.14
70,80,52,5.14
70,81,51,5.14
70,82,50,5.14
70,83,49,5.14
70,84,48,5.14
70,85,47,5.14
70,86,46,5.14
71,71,60,5.14
71,72,59,5.14
71,73,58,5.14
71,74,57,5.14
71,75,56,5.14
71,76,55,5.14
71,77,54,5.14
71,78,53,5.14
71,79,52,5.14
71,80,51,5.14
71,81,50,5.14
71,82,49,5.14
71,83,48,5.14
71,84,47,5.14
71,85,46,5.14
71,86,45,5.14
72,70,60,5.14
72,71,59,5.14
72,72,58,5.14
72,73,57,5.14
72,74,56,5.14
72,75,55,5.14
72,76,54,5.14
72,77,53,5.14
72,78,52,5.14
72,79,51,5.14
72,80,50,5.14
72,81,49,5.14
72,82,48,5.14
72,83,47,5.14
72,84,46,5.14
72,85,45,5.14
72,86,44,5.14
73,69,60,5.14
73,70,59,5.14
73,71,58,5.14
73,72,57,5.14
73,73,56,5.14
73,74,55,5.14
73,75,54,5.14
73,76,53,5.14
73,77,52,5.14
73,78,51,5.14
73,79,50,5.14
73,80,49,5.14
73,81,48,5.14
73,82,47,5.14
73,83,46,5.14
73,84,45,5.14
73,85,44,5.14
73,86,43,5.14
74,68,60,5.14
74,69,59,5.14
74,70,58,5.14
74,71,57,5.14
74,72,56,5.14
74,73,55,5.14
74,74,54,5.14
74,75,53,5.14
74,76,52,5.14
74,77,51,5.14
74,78,50,5.14
74,79,49,5.14
74,80,48,5.14
74,81,47,5.14
74,82,46,5.14
74,83,45,5.14
74,84,44,5.14
74,85,43,5.14
74,86,42,5.14
75,68,59,5.14
75,69,58,5.14
75,70,57,5.14
75,71,56,5.14
75,72,55,5.14
75,73,54,5.14
75,74,53,5.14
75,75,52,5.14
75,76,51,5.14
75,77,50,5.14
75,78,49,5.14
75,79,48,5.14
75,80,47,5.14
75,81,46,5.14
75,82,45,5.14
75,83,44,5.14
75,84,43,5.14
75,85,42,5.14
75,86,41,5.14
76,68,58,5.14
76,69,57,5.14
76,70,56,5.14
76,71,55,5.14
76,72,54,5.14
76,73,53,5.14
76,74,52,5.14
76,75,51,5.14
76,76,50,5.14
76,77,49,5.14
76,78,48,5.14
76,79,47,5.14
76,80,46,5.14
76,81,45,5.14
76,82,44,5.14
76,83,43,5.14
76,84,42,5.14
76,85,41,5.14
76,86,40,5.14
77,68,57,5.14
77,69,56,5.14
77,70,55,5.14
77,71,54,5.14
77,72,53,5.14
77,73,52,5.14
77,74,51,5.14
77,75,50,5.14
77,76,49,5.14
77,77,48,5.14
77,78,47,5.14
77,79,46,5.14
77,80,45,5.14
77,81,44,5.14
77,82,43,5.14
77,83,42,5.14
77,84,41,5.14
77,85,40,5.14
78,68,56,5.14
78,69,55,5.14
78,70,54,5.14
78,71,53,5.14
78,72,52,5.14
78,73,51,5.14
78,74,50,5.14
78,75,49,5.14
78,76,48,5.14
78,77,47,5.14
78,78,46,5.14
78,79,45,5.14
78,80,44,5.14
78,81,43,5.14
78,82,42,5.14
78,83,41,5.14
78,84,40,5.14
79,68,55,5.14
79,69,54,5.14
79,70,53,5.14
79,71,52,5.14
79,72,51,5.14
79,73,50,5.14
79,74,49,5.14
79,75,48,5.14
79,76,47,5.14
79,77,46,5.14
79,78,45,5.14
79,79,44,5.14
79,80,43,5.14
79,81,42,5.14
79,82,41,5.14
79,83,40,5.14
80,68,54,5.14
80,69,53,5.14
80,70,52,5.14
80,71,51,5.14
80,72,50,5.14
80,73,49,5.14
80,74,48,5.14
80,75,47,5.14
80,76,46,5.14
80,77,45,5.14
80,78,44,5.14
80,79,43,5.14
80,80,42,5.14
80,81,41,5.14
80,82,40,5.14
81,68,53,5.14
81,69,52,5.14
81,70,51,5.14
81,71,50,5.14
81,72,49,5.14
81,73,48,5.14
81,74,47,5.14
81,75,46,5.14
81,76,45,5.14
81,77,44,5.14
81,78,43,5.14
81,79,42,5.14
81,80,41,5.14
81,81,40,5.14
82,68,52,5.14
82,69,51,5.14
82,70,50,5.14
82,71,49,5.14
82,72,48,5.14
82,73,47,5.14
82,74,46,5.14
82,75,45,5.14
82,76,44,5.14
82,77,43,5.14
82,78,42,5.14
82,79,41,5.14
82,80,40,5.14
83,68,51,5.14
83,69,50,5.14
83,70,49,5.14
83,71,48,5.14
83,72,47,5.14
83,73,46,5.14
83,74,45,5.14
83,75,44,5.14
83,76,43,5.14
83,77,42,5.14
83,78,41,5.14
83,79,40,5.14
84,68,50,5.14
84,69,49,5.14
84,70,48,5.14
84,71,47,5.14
84,72,46,5.14
84,73,45,5.14
84,74,44,5.14
84,75,43,5.14
84,76,42,5.14
84,77,41,5.14
84,78,40,5.14
85,68,49,5.14
85,69,48,5.14
85,70,47,5.14
85,71,46,5.14
85,72,45,5.14
85,73,44,5.14
85,74,43,5.14
85,75,42,5.14
85,76,41,5.14
85,77,40,5.14
59,67,39,5
60,83,60,5
60,84,59,5
60,85,58,5
60,86,57,5
61,82,60,5
61,83,59,5
61,84,58,5
61,85,57,5
61,86,56,5
62,81,60,5
62,82,59,5
62,83,58,5
62,84,57,5
62,85,56,5
62,86,55,5
63,80,60,5
63,81,59,5
63,82,58,5
63,83,57,5
63,84,56,5
63,85,55,5
63,86,54,5
64,79,60,5
64,80,59,5
64,81,58,5
64,82,57,5
64,83,56,5
64,84,55,5
64,85,54,5
64,86,53,5
65,78,60,5
65,79,59,5
65,80,58,5
65,81,57,5
65,82,56,5
65,83,55,5
65,84,54,5
65,85,53,5
65,86,52,5
66,77,60,5
66,78,59,5
66,79,58,5
66,80,57,5
66,81,56,5
66,82,55,5
66,83,54,5
66,84,53,5
66,85,52,5
66,86,51,5
67,76,60,5
67,77,59,5
67,78,58,5
67,79,57,5
67,80,56,5
67,81,55,5
67,82,54,5
67,83,53,5
67,84,52,5
67,85,51,5
67,86,50,5
68,75,60,5
68,76,59,5
68,77,58,5
68,78,57,5
68,79,56,5
68,80,55,5
68,81,54,5
68,82,53,5
68,83,52,5
68,84,51,5
68,85,50,5
68,86,49,5
69,74,60,5
69,75,59,5
69,76,58,5
69,77,57,5
69,78,56,5
69,79,55,5
69,80,54,5
69,81,53,5
69,82,52,5
69,83,51,5
69,84,50,5
69,85,49,5
69,86,48,5
70,73,60,5
70,74,59,5
70,75,58,5
70,76,57,5
70,77,56,5
70,78,55,5
70,79,54,5
70,80,53,5
70,81,52,5
70,82,51,5
70,83,50,5
70,84,49,5
70,85,48,5
70,86,47,5
71,72,60,5
71,73,59,5
71,74,58,5
71,75,57,5
71,76,56,5
71,77,55,5
71,78,54,5
71,79,53,5
71,80,52,5
71,81,51,5
71,82,50,5
71,83,49,5
71,84,48,5
71,85,47,5
71,86,46,5
72,71,60,5
72,72,59,5
72,73,58,5
72,74,57,5
72,75,56,5
72,76,55,5
72,77,54,5
72,78,53,5
72,79,52,5
72,80,51,5
72,81,50,5
72,82,49,5
72,83,48,5
72,84,47,5
72,85,46,5
72,86,45,5
73,70,60,5
73,71,59,5
73,72,58,5
73,73,57,5
73,74,56,5
73,75,55,5
73,76,54,5
73,77,53,5
73,78,52,5
73,79,51,5
73,80,50,5
73,81,49,5
73,82,48,5
73,83,47,5
73,84,46,5
73,85,45,5
73,86,44,5
74,69,60,5
74,70,59,5
74,71,58,5
74,72,57,5
74,73,56,5
74,74,55,5
74,75,54,5
74,76,53,5
74,77,52,5
74,78,51,5
74,79,50,5
74,80,49,5
74,81,48,5
74,82,47,5
74,83,46,5
74,84,45,5
74,85,44,5
74,86,43,5
75,68,60,5
75,69,59,5
75,70,58,5
75,71,57,5
75,72,56,5
75,73,55,5
75,74,54,5
75,75,53,5
75,76,52,5
75,77,51,5
75,78,50,5
75,79,49,5
75,80,48,5
75,81,47,5
75,82,46,5
75,83,45,5
75,84,44,5
75,85,43,5
75,86,42,5
76,68,59,5
76,69,58,5
76,70,57,5
76,71,56,5
76,72,55,5
76,73,54,5
76,74,53,5
76,75,52,5
76,76,51,5
76,77,50,5
76,78,49,5
76,79,48,5
76,80,47,5
76,81,46,5
76,82,45,5
76,83,44,5
76,84,43,5
76,85,42,5
76,86,41,5
77,68,58,5
77,69,57,5
77,70,56,5
77,71,55,5
77,72,54,5
77,73,53,5
77,74,52,5
77,75,51,5
77,76,50,5
77,77,49,5
77,78,48,5
77,79,47,5
77,80,46,5
77,81,45,5
77,82,44,5
77,83,43,5
77,84,42,5
77,85,41,5
77,86,40,5
78,68,57,5
78,69,56,5
78,70,55,5
78,71,54,5
78,72,53,5
78,73,52,5
78,74,51,5
78,75,50,5
78,76,49,5
78,77,48,5
78,78,47,5
78,79,46,5
78,80,45,5
78,81,44,5
78,82,43,5
78,83,42,5
78,84,41,5
78,85,40,5
79,68,56,5
79,69,55,5
79,70,54,5
79,71,53,5
79,72,52,5
79,73,51,5
79,74,50,5
79,75,49,5
79,76,48,5
79,77,47,5
79,78,46,5
79,79,45,5
79,80,44,5
79,81,43,5
79,82,42,5
79,83,41,5
79,84,40,5
80,68,55,5
80,69,54,5
80,70,53,5
80,71,52,5
80,72,51,5
80,73,50,5
80,74,49,5
80,75,48,5
80,76,47,5
80,77,46,5
80,78,45,5
80,79,44,5
80,80,43,5
80,81,42,5
80,82,41,5
80,83,40,5
81,68,54,5
81,69,53,5
81,70,52,5
81,71,51,5
81,72,50,5
81,73,49,5
81,74,48,5
81,75,47,5
81,76,46,5
81,77,45,5
81,78,44,5
81,79,43,5
81,80,42,5
81,81,41,5
81,82,40,5
82,68,53,5
82,69,52,5
82,70,51,5
82,71,50,5
82,72,49,5
82,73,48,5
82,74,47,5
82,75,46,5
82,76,45,5
82,77,44,5
82,78,43,5
82,79,42,5
82,80,41,5
82,81,40,5
83,68,52,5
83,69,51,5
83,70,50,5
83,71,49,5
83,72,48,5
83,73,47,5
83,74,46,5
83,75,45,5
83,76,44,5
83,77,43,5
83,78,42,5
83,79,41,5
83,80,40,5
84,68,51,5
84,69,50,5
84,70,49,5
84,71,48,5
84,72,47,5
84,73,46,5
84,74,45,5
84,75,44,5
84,76,43,5
84,77,42,5
84,78,41,5
84,79,40,5
85,68,50,5
85,69,49,5
85,70,48,5
85,71,47,5
85,72,46,5
85,73,45,5
85,74,44,5
85,75,43,5
85,76,42,5
85,77,41,5
85,78,40,5
60,84,60,4.86
60,85,59,4.86
60,86,58,4.86
61,83,60,4.86
61,84,59,4.86
61,85,58,4.86
61,86,57,4.86
62,82,60,4.86
62,83,59,4.86
62,84,58,4.86
62,85,57,4.86
62,86,56,4.86
63,81,60,4.86
63,82,59,4.86
63,83,58,4.86
63,84,57,4.86
63,85,56,4.86
63,86,55,4.86
64,80,60,4.86
64,81,59,4.86
64,82,58,4.86
64,83,57,4.86
64,84,56,4.86
64,85,55,4.86
64,86,54,4.86
65,79,60,4.86
65,80,59,4.86
65,81,58,4.86
65,82,57,4.86
65,83,56,4.86
65,84,55,4.86
65,85,54,4.86
65,86,53,4.86
66,78,60,4.86
66,79,59,4.86
66,80,58,4.86
66,81,57,4.86
66,82,56,4.86
66,83,55,4.86
66,84,54,4.86
66,85,53,4.86
66,86,52,4.86
67,77,60,4.86
67,78,59,4.86
67,79,58,4.86
67,80,57,4.86
67,81,56,4.86
67,82,55,4.86
67,83,54,4.86
67,84,53,4.86
67,85,52,4.86
67,86,51,4.86
68,76,60,4.86
68,77,59,4.86
68,78,58,4.86
68,79,57,4.86
68,80,56,4.86
68,81,55,4.86
68,82,54,4.86
68,83,53,4.86
68,84,52,4.86
68,85,51,4.86
68,86,50,4.86
69,75,60,4.86
69,76,59,4.86
69,77,58,4.86
69,78,57,4.86
69,79,56,4.86
69,80,55,4.86
69,81,54,4.86
69,82,53,4.86
69,83,52,4.86
69,84,51,4.86
69,85,50,4.86
69,86,49,4.86
70,74,60,4.86
70,75,59,4.86
70,76,58,4.86
70,77,57,4.86
70,78,56,4.86
70,79,55,4.86
70,80,54,4.86
70,81,53,4.86
70,82,52,4.86
70,83,51,4.86
70,84,50,4.86
70,85,49,4.86
70,86,48,4.86
71,73,60,4.86
71,74,59,4.86
71,75,58,4.86
71,76,57,4.86
71,77,56,4.86
71,78,55,4.86
71,79,54,4.86
71,80,53,4.86
71,81,52,4.86
71,82,51,4.86
71,83,50,4.86
71,84,49,4.86
71,85,48,4.86
71,86,47,4.86
72,72,60,4.86
72,73,59,4.86
72,74,58,4.86
72,75,57,4.86
72,76,56,4.86
72,77,55,4.86
72,78,54,4.86
72,79,53,4.86
72,80,52,4.86
72,81,51,4.86
72,82,50,4.86
72,83,49,4.86
72,84,48,4.86
72,85,47,4.86
72,86,46,4.86
73,71,60,4.86
73,72,59,4.86
73,73,58,4.86
73,74,57,4.86
73,75,56,4.86
73,76,55,4.86
73,77,54,4.86
73,78,53,4.86
73,79,52,4.86
73,80,51,4.86
73,81,50,4.86
73,82,49,4.86
73,83,48,4.86
73,84,47,4.86
73,85,46,4.86
73,86,45,4.86
74,70,60,4.86
74,71,59,4.86
74,72,58,4.86
74,73,57,4.86
74,74,56,4.86
74,75,55,4.86
74,76,54,4.86
74,77,53,4.86
74,78,52,4.86
74,79,51,4.86
74,80,50,4.86
74,81,49,4.86
74,82,48,4.86
74,83,47,4.86
74,84,46,4.86
74,85,45,4.86
74,86,44,4.86
75,69,60,4.86
75,70,59,4.86
75,71,58,4.86
75,72,57,4.86
75,73,56,4.86
75,74,55,4.86
75,75,54,4.86
75,76,53,4.86
75,77,52,4.86
75,78,51,4.86
75,79,50,4.86
75,80,49,4.86
75,81,48,4.86
75,82,47,4.86
75,83,46,4.86
75,84,45,4.86
75,85,44,4.86
75,86,43,4.86
76,68,60,4.86
76,69,59,4.86
76,70,58,4.86
76,71,57,4.86
76,72,56,4.86
76,73,55,4.86
76,74,54,4.86
76,75,53,4.86
76,76,52,4.86
76,77,51,4.86
76,78,50,4.86
76,79,49,4.86
76,80,48,4.86
76,81,47,4.86
76,82,46,4.86
76,83,45,4.86
76,84,44,4.86
76,85,43,4.86
76,86,42,4.86
77,68,59,4.86
77,69,58,4.86
77,70,57,4.86
77,71,56,4.86
77,72,55,4.86
77,73,54,4.86
77,74,53,4.86
77,75,52,4.86
77,76,51,4.86
77,77,50,4.86
77,78,49,4.86
77,79,48,4.86
77,80,47,4.86
77,81,46,4.86
77,82,45,4.86
77,83,44,4.86
77,84,43,4.86
77,85,42,4.86
77,86,41,4.86
78,68,58,4.86
78,69,57,4.86
78,70,56,4.86
78,71,55,4.86
78,72,54,4.86
78,73,53,4.86
78,74,52,4.86
78,75,51,4.86
78,76,50,4.86
78,77,49,4.86
78,78,48,4.86
78,79,47,4.86
78,80,46,4.86
78,81,45,4.86
78,82,44,4.86
78,83,43,4.86
78,84,42,4.86
78,85,41,4.86
78,86,40,4.86
79,68,57,4.86
79,69,56,4.86
79,70,55,4.86
79,71,54,4.86
79,72,53,4.86
79,73,52,4.86
79,74,51,4.86
79,75,50,4.86
79,76,49,4.86
79,77,48,4.86
79,78,47,4.86
79,79,46,4.86
79,80,45,4.86
79,81,44,4.86
79,82,43,4.86
79,83,42,4.86
79,84,41,4.86
79,85,40,4.86
80,68,56,4.86
80,69,55,4.86
80,70,54,4.86
80,71,53,4.86
80,72,52,4.86
80,73,51,4.86
80,74,50,4.86
80,75,49,4.86
80,76,48,4.86
80,77,47,4.86
80,78,46,4.86
80,79,45,4.86
80,80,44,4.86
80,81,43,4.86
80,82,42,4.86
80,83,41,4.86
80,84,40,4.86
81,68,55,4.86
81,69,54,4.86
81,70,53,4.86
81,71,52,4.86
81,72,51,4.86
81,73,50,4.86
81,74,49,4.86
81,75,48,4.86
81,76,47,4.86
81,77,46,4.86
81,78,45,4.86
81,79,44,4.86
81,80,43,4.86
81,81,42,4.86
81,82,41,4.86
81,83,40,4.86
82,68,54,4.86
82,69,53,4.86
82,70,52,4.86
82,71,51,4.86
82,72,50,4.86
82,73,49,4.86
82,74,48,4.86
82,75,47,4.86
82,76,46,4.86
82,77,45,4.86
82,78,44,4.86
82,79,43,4.86
82,80,42,4.86
82,81,41,4.86
82,82,40,4.86
83,68,53,4.86
83,69,52,4.86
83,70,51,4.86
83,71,50,4.86
83,72,49,4.86
83,73,48,4.86
83,74,47,4.86
83,75,46,4.86
83,76,45,4.86
83,77,44,4.86
83,78,43,4.86
83,79,42,4.86
83,80,41,4.86
83,81,40,4.86
84,68,52,4.86
84,69,51,4.86
84,70,50,4.86
84,71,49,4.86
84,72,48,4.86
84,73,47,4.86
84,74,46,4.86
84,75,45,4.86
84,76,44,4.86
84,77,43,4.86
84,78,42,4.86
84,79,41,4.86
84,80,40,4.86
85,68,51,4.86
85,69,50,4.86
85,70,49,4.86
85,71,48,4.86
85,72,47,4.86
85,73,46,4.86
85,74,45,4.86
85,75,44,4.86
85,76,43,4.86
85,77,42,4.86
85,78,41,4.86
85,79,40,4.86
60,85,60,4.71
60,86,59,4.71
61,84,60,4.71
61,85,59,4.71
61,86,58,4.71
62,83,60,4.71
62,84,59,4.71
62,85,58,4.71
62,86,57,4.71
63,82,60,4.71
63,83,59,4.71
63,84,58,4.71
63,85,57,4.71
63,86,56,4.71
64,81,60,4.71
64,82,59,4.71
64,83,58,4.71
64,84,57,4.71
64,85,56,4.71
64,86,55,4.71
65,80,60,4.71
65,81,59,4.71
65,82,58,4.71
65,83,57,4.71
65,84,56,4.71
65,85,55,4.71
65,86,54,4.71
66,79,60,4.71
66,80,59,4.71
66,81,58,4.71
66,82,57,4.71
66,83,56,4.71
66,84,55,4.71
66,85,54,4.71
66,86,53,4.71
67,78,60,4.71
67,79,59,4.71
67,80,58,4.71
67,81,57,4.71
67,82,56,4.71
67,83,55,4.71
67,84,54,4.71
67,85,53,4.71
67,86,52,4.71
68,77,60,4.71
68,78,59,4.71
68,79,58,4.71
68,80,57,4.71
68,81,56,4.71
68,82,55,4.71
68,83,54,4.71
68,84,53,4.71
68,85,52,4.71
68,86,51,4.71
69,76,60,4.71
69,77,59,4.71
69,78,58,4.71
69,79,57,4.71
69,80,56,4.71
69,81,55,4.71
69,82,54,4.71
69,83,53,4.71
69,84,52,4.71
69,85,51,4.71
69,86,50,4.71
70,75,60,4.71
70,76,59,4.71
70,77,58,4.71
70,78,57,4.71
70,79,56,4.71
70,80,55,4.71
70,81,54,4.71
70,82,53,4.71
70,83,52,4.71
70,84,51,4.71
70,85,50,4.71
70,86,49,4.71
71,74,60,4.71
71,75,59,4.71
71,76,58,4.71
71,77,57,4.71
71,78,56,4.71
71,79,55,4.71
71,80,54,4.71
71,81,53,4.71
71,82,52,4.71
71,83,51,4.71
71,84,50,4.71
71,85,49,4.71
71,86,48,4.71
72,73,60,4.71
72,74,59,4.71
72,75,58,4.71
72,76,57,4.71
72,77,56,4.71
72,78,55,4.71
72,79,54,4.71
72,80,53,4.71
72,81,52,4.71
72,82,51,4.71
72,83,50,4.71
72,84,49,4.71
72,85,48,4.71
72,86,47,4.71
73,72,60,4.71
73,73,59,4.71
73,74,58,4.71
73,75,57,4.71
73,76,56,4.71
73,77,55,4.71
73,78,54,4.71
73,79,53,4.71
73,80,52,4.71
73,81,51,4.71
73,82,50,4.71
73,83,49,4.71
73,84,48,4.71
73,85,47,4.71
73,86,46,4.71
74,71,60,4.71
74,72,59,4.71
74,73,58,4.71
74,74,57,4.71
74,75,56,4.71
74,76,55,4.71
74,77,54,4.71
74,78,53,4.71
74,79,52,4.71
74,80,51,4.71
74,81,50,4.71
74,82,49,4.71
74,83,48,4.71
74,84,47,4.71
74,85,46,4.71
74,86,45,4.71
75,70,60,4.71
75,71,59,4.71
75,72,58,4.71
75,73,57,4.71
75,74,56,4.71
75,75,55,4.71
75,76,54,4.71
75,77,53,4.71
75,78,52,4.71
75,79,51,4.71
75,80,50,4.71
75,81,49,4.71
75,82,48,4.71
75,83,47,4.71
75,84,46,4.71
75,85,45,4.71
75,86,44,4.71
76,69,60,4.71
76,70,59,4.71
76,71,58,4.71
76,72,57,4.71
76,73,56,4.71
76,74,55,4.71
76,75,54,4.71
76,76,53,4.71
76,77,52,4.71
76,78,51,4.71
76,79,50,4.71
76,80,49,4.71
76,81,48,4.71
76,82,47,4.71
76,83,46,4.71
76,84,45,4.71
76,85,44,4.71
76,86,43,4.71
77,68,60,4.71
77,69,59,4.71
77,70,58,4.71
77,71,57,4.71
77,72,56,4.71
77,73,55,4.71
77,74,54,4.71
77,75,53,4.71
77,76,52,4.71
77,77,51,4.71
77,78,50,4.71
77,79,49,4.71
77,80,48,4.71
77,81,47,4.71
77,82,46,4.71
77,83,45,4.71
77,84,44,4.71
77,85,43,4.71
77,86,42,4.71
78,68,59,4.71
78,69,58,4.71
78,70,57,4.71
78,71,56,4.71
78,72,55,4.71
78,73,54,4.71
78,74,53,4.71
78,75,52,4.71
78,76,51,4.71
78,77,50,4.71
78,78,49,4.71
78,79,48,4.71
78,80,47,4.71
78,81,46,4.71
78,82,45,4.71
78,83,44,4.71
78,84,43,4.71
78,85,42,4.71
78,86,41,4.71
79,68,58,4.71
79,69,57,4.71
79,70,56,4.71
79,71,55,4.71
79,72,54,4.71
79,73,53,4.71
79,74,52,4.71
79,75,51,4.71
79,76,50,4.71
79,77,49,4.71
79,78,48,4.71
79,79,47,4.71
79,80,46,4.71
79,81,45,4.71
79,82,44,4.71
79,83,43,4.71
79,84,42,4.71
79,85,41,4.71
79,86,40,4.71
80,68,57,4.71
80,69,56,4.71
80,70,55,4.71
80,71,54,4.71
80,72,53,4.71
80,73,52,4.71
80,74,51,4.71
80,75,50,4.71
80,76,49,4.71
80,77,48,4.71
80,78,47,4.71
80,79,46,4.71
80,80,45,4.71
80,81,44,4.71
80,82,43,4.71
80,83,42,4.71
80,84,41,4.71
80,85,40,4.71
81,68,56,4.71
81,69,55,4.71
81,70,54,4.71
81,71,53,4.71
81,72,52,4.71
81,73,51,4.71
81,74,50,4.71
81,75,49,4.71
81,76,48,4.71
81,77,47,4.71
81,78,46,4.71
81,79,45,4.71
81,80,44,4.71
81,81,43,4.71
81,82,42,4.71
81,83,41,4.71
81,84,40,4.71
82,68,55,4.71
82,69,54,4.71
82,70,53,4.71
82,71,52,4.71
82,72,51,4.71
82,73,50,4.71
82,74,49,4.71
82,75,48,4.71
82,76,47,4.71
82,77,46,4.71
82,78,45,4.71
82,79,44,4.71
82,80,43,4.71
82,81,42,4.71
82,82,41,4.71
82,83,40,4.71
83,68,54,4.71
83,69,53,4.71
83,70,52,4.71
83,71,51,4.71
83,72,50,4.71
83,73,49,4.71
83,74,48,4.71
83,75,47,4.71
83,76,46,4.71
83,77,45,4.71
83,78,44,4.71
83,79,43,4.71
83,80,42,4.71
83,81,41,4.71
83,82,40,4.71
84,68,53,4.71
84,69,52,4.71
84,70,51,4.71
84,71,50,4.71
84,72,49,4.71
84,73,48,4.71
84,74,47,4.71
84,75,46,4.71
84,76,45,4.71
84,77,44,4.71
84,78,43,4.71
84,79,42,4.71
84,80,41,4.71
84,81,40,4.71
