is_self_employed,organization_size,is_tech_company,is_mh_benefits_provided,is_aware_mh_care_available,is_mh_discussed_by_employer,is_mh_resources_provided_by_employer,is_anonymity_protected,how_is_asking_for_medical_leave_due_to_mhi,is_discussing_mhd_with_employer_have_negative_consequences,is_discussing_phd_with_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_colleagues,is_willing_to_discuss_mhi_with_direct_supervisor,is_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi,is_previously_employed,is_previous_employer_provides_mh_benefits,is_aware_mh_options_by_previous_employer,is_mh_discussed_by_previous_employer,is_mh_resources_provided_by_previous_employer,is_anonymity_protected_by_previous_employer,is_discussing_mhd_with_previous_employer_have_negative_consequences,is_discussing_phd_with_previous_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_previous_colleagues,is_willing_to_discuss_mhi_with_previous_direct_supervisor,is_previous_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi_in_previous_workplace,is_willing_to_bring_phi_in_interview,why_or_why_not_bring_phi_in_interview,is_willing_to_bring_mhi_in_interview,why_or_why_not_bring_mhi_in_interview,is_being_identified_with_mhi_would_hurt_your_career,is_being_identified_with_mhi_would_lower_your_status_among_colleagues,is_wiling_to_share_about_mhi,previously_observed_experienced_response_to_mhi,family_history_of_mhi,previous_history_of_mhi,is_having_mhd,diagnosed_by_professional,is_sought_treatment_for_mhi,is_mhi_interferes_with_your_work_when_treated_effectively,is_mhi_does_not_interfere_with_your_work_when_treated_effectively,age,gender,country_of_residency,country_of_work,role_description,is_remote,Cluster
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,Other,Other,One-person shop,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Transparency and Honesty,Maybe,Discrimination/Prejudice,"Yes, it has",Maybe,Very open,No,Yes,Maybe,Yes,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,Other,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",None did,Some of them,Maybe,Discrimination/Prejudice,Maybe,Legal considerations,"Yes, it has","Yes, I think they would",Somewhat not open,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Sometimes,Often,40s,Female,United States of America,United States of America,Support,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,Some of them,Maybe,Performance-related issues,Maybe,Performance-related issues,Maybe,Maybe,Somewhat open,"Yes, I experienced",Yes,Maybe,No,Yes,1,Rarely,Often,30s,Female,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat open,No,Yes,No,No,No,0,Not applicable to me,Not applicable to me,40s,Male,Germany,Germany,IT,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,Some of them,Some of my previous employers,Some of my previous employers,None did,Some of them,No,Transparency and Honesty,No,Privacy and Personal Concerns,Maybe,"Yes, I think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Never,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Performance-related issues,Maybe,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Very open,No,Yes,Yes,Yes,Yes,1,Often,Often,20s,Male,Other,Other,Support,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,None did,None did,No,Some of them,Some of them,"Yes, at all of my previous employers",Some of my previous employers,None did,Some of them,Maybe,Discrimination/Prejudice,No,Low hiring chances,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Maybe,Maybe,No,1,Rarely,Often,20s,Female,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,"No, I only became aware later",None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Performance-related issues,No,Low hiring chances,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Often,Above 50s,Male,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",I don't know,None of them,Maybe,Privacy and Personal Concerns,Maybe,Privacy and Personal Concerns,"No, I don't think it would","No, I don't think they would",Very open,No,I don't know,Maybe,No,No,1,Never,Never,40s,Male,United Kingdom,United Kingdom,One-person shop,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,No,I don't know,Some of them,"No, at none of my previous employers",I don't know,None did,Some of them,Maybe,Discrimination/Prejudice,No,Performance-related issues,Maybe,Maybe,Somewhat not open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Female,Netherlands,Netherlands,Other,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,I don't know,"Yes, all of them",Maybe,Performance-related issues,Maybe,Uncertainty about Employer Reaction,Maybe,"Yes, I think they would",Somewhat not open,Maybe/Not sure,I don't know,Maybe,Maybe,No,0,Rarely,Often,30s,Male,Canada,Canada,IT,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",Some of them,Some of my previous employers,Some of my previous employers,None did,Some of them,Maybe,Performance-related issues,No,Negative impact on the outcome,"Yes, I think it would","Yes, I think they would",Somewhat not open,Maybe/Not sure,No,Yes,Yes,Yes,1,Rarely,Sometimes,30s,Male,United Kingdom,United Kingdom,IT,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,No,"Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Low hiring chances,Yes,Transparency and Honesty,"Yes, it has","Yes, I think they would",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Often,Often,30s,Male,United States of America,United States of America,One-person shop,Never,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),Some did,None did,I don't know,"Yes, all of them","Yes, all of them","Yes, at all of my previous employers","Yes, at all of my previous employers",None did,Some of them,Yes,Privacy and Personal Concerns,Yes,Transparency and Honesty,Maybe,Maybe,Very open,"Yes, I observed",Yes,Yes,Maybe,Yes,1,Rarely,Not applicable to me,20s,Male,Other,Other,Design,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Not open at all,"Yes, I observed",Yes,No,Maybe,No,0,Not applicable to me,Sometimes,20s,Male,United Kingdom,United Kingdom,Management,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did","Yes, I was aware of all of them",None did,None did,No,I don't know,Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,"Yes, all of them",Yes,Legal considerations,No,Discrimination/Prejudice,"Yes, it has","Yes, they do",Neutral,"Yes, I experienced",I don't know,Yes,Maybe,No,1,Sometimes,Often,40s,Male,United Kingdom,United Kingdom,Other,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,"Yes, all of them",Maybe,Performance-related issues,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Sometimes,30s,Female,United States of America,United States of America,Management,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,I don't know,"Yes, all of them",None of them,Some of my previous employers,Some of my previous employers,None did,"Yes, all of them",Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Rarely,Often,40s,Female,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat not open,"Yes, I observed",I don't know,Yes,No,Yes,1,Sometimes,Often,40s,Female,United States of America,United States of America,Other,Never,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,"No, I only became aware later",None did,None did,I don't know,I don't know,Some of them,Some of my previous employers,"No, at none of my previous employers",None did,"Yes, all of them",Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, it has","Yes, I think they would",Somewhat not open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,Above 50s,Female,United States of America,United States of America,Other,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,None did,None did,I don't know,"Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,Some of them,Maybe,Low hiring chances,No,Low hiring chances,"Yes, I think it would","Yes, they do",Somewhat not open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Sometimes,Often,40s,Female,United States of America,United States of America,Management,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,None of them,Maybe,Performance-related issues,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Not applicable to me (I do not have a mental illness),No,No,No,No,No,0,Not applicable to me,Not applicable to me,30s,Male,Other,Other,One-person shop,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",None did,None of them,Yes,Performance-related issues,Yes,Transparency and Honesty,"No, I don't think it would","Yes, they do",Very open,No,I don't know,Yes,Yes,Yes,0,Sometimes,Sometimes,20s,Male,Other,Other,Design,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Performance-related issues,No,Low hiring chances,Maybe,"No, they do not",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,Management,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,N/A (not currently aware),None did,None did,I don't know,"Yes, all of them","Yes, all of them",Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Low hiring chances,No,Low hiring chances,"Yes, I think it would","Yes, I think they would",Neutral,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Sometimes,Often,20s,Female,United States of America,United States of America,Design,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),Some did,Some did,I don't know,"Yes, all of them",Some of them,Some of my previous employers,"No, at none of my previous employers",Some did,None of them,Yes,Transparency and Honesty,No,Privacy and Personal Concerns,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",No,Yes,Yes,No,1,Not applicable to me,Often,20s,Female,Other,United States of America,IT,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did","No, I only became aware later",None did,Some did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Transparency and Honesty,Maybe,Uncertainty about Employer Reaction,Maybe,Maybe,Somewhat open,No,Yes,Maybe,Maybe,No,1,Rarely,Sometimes,20s,Male,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Low hiring chances,Yes,Low hiring chances,"Yes, I think it would","No, I don't think they would",Neutral,No,No,Maybe,No,No,1,Sometimes,Often,30s,Male,Other,Other,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did","Yes, I was aware of all of them",None did,None did,No,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,"Yes, all of them",No,Discrimination/Prejudice,No,Discrimination/Prejudice,"No, it has not","No, I don't think they would",Very open,No,Yes,Yes,Yes,Yes,1,Never,Often,20s,Male,United States of America,United States of America,IT,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,N/A (not currently aware),None did,None did,I don't know,"Yes, all of them",Some of them,Some of my previous employers,"No, at none of my previous employers",None did,"Yes, all of them",Maybe,Transparency and Honesty,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Very open,"Yes, I experienced",No,Yes,Yes,Yes,1,Sometimes,Often,30s,Other,United States of America,United States of America,Support,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,"No, I only became aware later",None did,None did,No,"Yes, all of them",None of them,"No, at none of my previous employers","No, at none of my previous employers",None did,"Yes, all of them",Yes,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,One-person shop,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did","Yes, I was aware of all of them",None did,None did,I don't know,"Yes, all of them",None of them,Some of my previous employers,"No, at none of my previous employers",None did,Some of them,Yes,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Never,Sometimes,20s,Male,Other,Other,Management,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,Some did,"No, I only became aware later",None did,None did,I don't know,"Yes, all of them",None of them,Some of my previous employers,I don't know,None did,Some of them,Maybe,Transparency and Honesty,No,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Often,Often,20s,Male,Canada,Canada,One-person shop,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),Some did,Some did,I don't know,Some of them,Some of them,"Yes, at all of my previous employers",Some of my previous employers,I don't know,None of them,No,Discrimination/Prejudice,No,Negative impact on the outcome,"Yes, I think it would",Maybe,Somewhat open,"Yes, I observed",No,No,No,No,0,Not applicable to me,Not applicable to me,30s,Male,Germany,Germany,One-person shop,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Uncertainty about Employer Reaction,No,Low hiring chances,Maybe,Maybe,Neutral,No,I don't know,Maybe,Maybe,No,0,Not applicable to me,Not applicable to me,20s,Male,United Kingdom,United Kingdom,IT,Always,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,No,Privacy and Personal Concerns,No,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,Maybe/Not sure,Yes,No,No,No,1,Not applicable to me,Not applicable to me,30s,Female,United States of America,United States of America,Other,Sometimes,3
1,26-100,1,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,I don't know,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Other,No,Other,"No, it has not","Yes, I think they would",Somewhat not open,Maybe/Not sure,Yes,No,No,Yes,0,Sometimes,Often,Above 50s,Male,United States of America,Other,Support,Sometimes,3
