is_self_employed,organization_size,is_tech_company,is_mh_benefits_provided,is_aware_mh_care_available,is_mh_discussed_by_employer,is_mh_resources_provided_by_employer,is_anonymity_protected,how_is_asking_for_medical_leave_due_to_mhi,is_discussing_mhd_with_employer_have_negative_consequences,is_discussing_phd_with_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_colleagues,is_willing_to_discuss_mhi_with_direct_supervisor,is_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi,is_previously_employed,is_previous_employer_provides_mh_benefits,is_aware_mh_options_by_previous_employer,is_mh_discussed_by_previous_employer,is_mh_resources_provided_by_previous_employer,is_anonymity_protected_by_previous_employer,is_discussing_mhd_with_previous_employer_have_negative_consequences,is_discussing_phd_with_previous_employer_have_negative_consequences,is_willing_to_discuss_mhi_with_previous_colleagues,is_willing_to_discuss_mhi_with_previous_direct_supervisor,is_previous_employer_takes_mh_seriously,is_aware_of_previous_negative_consequence_of_colleagues_with_mhi_in_previous_workplace,is_willing_to_bring_phi_in_interview,why_or_why_not_bring_phi_in_interview,is_willing_to_bring_mhi_in_interview,why_or_why_not_bring_mhi_in_interview,is_being_identified_with_mhi_would_hurt_your_career,is_being_identified_with_mhi_would_lower_your_status_among_colleagues,is_wiling_to_share_about_mhi,previously_observed_experienced_response_to_mhi,family_history_of_mhi,previous_history_of_mhi,is_having_mhd,diagnosed_by_professional,is_sought_treatment_for_mhi,is_mhi_interferes_with_your_work_when_treated_effectively,is_mhi_does_not_interfere_with_your_work_when_treated_effectively,age,gender,country_of_residency,country_of_work,role_description,is_remote,Cluster
0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Maybe,Yes,Yes,No,1,Some did,"Yes, I was aware of all of them","Yes, they all did",Some did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Transparency and Honesty,Maybe,Uncertainty about Employer Reaction,"No, I don't think it would",Maybe,Somewhat open,No,Yes,Yes,No,No,0,Not applicable to me,Not applicable to me,40s,Male,United States of America,United States of America,Management,Sometimes,2
0,500-1000,1,Yes,Yes,No,I don't know,Yes,Neither easy nor difficult,No,No,Maybe,Yes,I don't know,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,"Yes, always",None of them,Some of them,Some of my previous employers,"Yes, at all of my previous employers",Some did,None of them,Maybe,Performance-related issues,Maybe,Uncertainty about Employer Reaction,Maybe,Maybe,Very open,No,I don't know,Yes,Yes,No,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,26-100,1,Yes,Yes,No,No,Yes,Somewhat easy,No,No,Yes,Yes,No,No,1,"Yes, they all did",I was aware of some,Some did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,None of them,Yes,Performance-related issues,Yes,Performance-related issues,Maybe,"No, they do not",Very open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,100-500,1,Yes,Yes,No,I don't know,Yes,Somewhat easy,Yes,Maybe,Yes,Yes,No,Yes,1,"Yes, they all did",I was aware of some,Some did,Some did,"Yes, always",None of them,Some of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",Some did,None of them,No,Low hiring chances,No,Low hiring chances,"Yes, it has","Yes, they do",Very open,"Yes, I experienced",I don't know,Yes,Yes,Yes,1,Sometimes,Often,20s,Female,United States of America,United States of America,Support,Always,2
0,6-25,1,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,No,No,Maybe,No,Yes,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Transparency and Honesty,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I observed",No,Yes,Yes,No,1,Never,Sometimes,20s,Male,United States of America,United States of America,One-person shop,Never,2
0,6-25,1,Yes,I am not sure,No,I don't know,I don't know,Somewhat easy,Maybe,No,Yes,Yes,Yes,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Maybe,Performance-related issues,Maybe,Low hiring chances,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Often,Often,Above 50s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,I don't know,I am not sure,No,No,I don't know,I don't know,Maybe,No,Maybe,Yes,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,No,Yes,Yes,Maybe,No,1,Sometimes,Often,30s,Female,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,0,No,No,Yes,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,No,No,1,"No, none did",I was aware of some,None did,None did,I don't know,I don't know,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Uncertainty about Employer Reaction,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat not open,"Yes, I experienced",Yes,Yes,Maybe,Yes,1,Never,Rarely,30s,Male,United States of America,United States of America,IT,Never,2
0,1-5,1,Not eligible for coverage / N/A,No,No,Yes,Yes,Very easy,No,No,Maybe,Yes,Yes,No,1,I don't know,N/A (not currently aware),I don't know,None did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,No,Privacy and Personal Concerns,No,Performance-related issues,"No, I don't think it would","No, I don't think they would",Somewhat open,No,Yes,No,Yes,Yes,1,Rarely,Often,20s,Female,United States of America,United States of America,Design,Sometimes,2
0,26-100,1,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Yes,Maybe,No,Maybe,No,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,Some did,"Yes, always",None of them,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers","Yes, they all did",None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Female,United States of America,United States of America,IT,Sometimes,2
0,26-100,0,I don't know,I am not sure,Yes,No,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,No,1,"No, none did","No, I only became aware later",None did,None did,No,"Yes, all of them","Yes, all of them","No, at none of my previous employers","No, at none of my previous employers",None did,"Yes, all of them",Yes,Transparency and Honesty,Yes,Transparency and Honesty,"Yes, it has","No, they do not",Somewhat open,"Yes, I experienced",No,Yes,Yes,Yes,1,Sometimes,Often,Above 50s,Male,United States of America,United States of America,Management,Sometimes,2
0,6-25,1,I don't know,No,No,Yes,Yes,I don't know,No,No,No,Yes,Yes,Yes,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",I don't know,Some of them,No,Other,No,Performance-related issues,"Yes, it has","No, I don't think they would",Somewhat not open,No,Yes,Yes,Yes,No,0,Not applicable to me,Often,40s,Female,United States of America,United States of America,Other,Always,2
0,1-5,1,No,Yes,No,No,I don't know,Somewhat easy,Maybe,No,Maybe,Maybe,Yes,No,1,"Yes, they all did",I was aware of some,None did,Some did,I don't know,None of them,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers","Yes, they all did",None of them,No,Legal considerations,No,Legal considerations,Maybe,Maybe,Somewhat open,No,Yes,Yes,Maybe,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,Not eligible for coverage / N/A,I am not sure,Yes,No,Yes,Very easy,No,No,Yes,Yes,Yes,No,1,"No, none did","Yes, I was aware of all of them",None did,None did,Sometimes,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,No,Uncertainty about Employer Reaction,No,Performance-related issues,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,Australia,Australia,IT,Sometimes,2
0,26-100,1,Yes,Yes,No,I don't know,Yes,Somewhat easy,Maybe,No,Maybe,Yes,Yes,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,20s,Male,United States of America,United States of America,IT,Never,2
0,1-5,1,No,Yes,No,No,No,Somewhat easy,Maybe,No,Maybe,Maybe,I don't know,No,1,Some did,"Yes, I was aware of all of them",Some did,Some did,"Yes, always",Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Transparency and Honesty,Maybe,Discrimination/Prejudice,Maybe,Maybe,Very open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Rarely,Often,20s,Other,United States of America,United States of America,IT,Always,2
0,100-500,1,I don't know,I am not sure,No,I don't know,I don't know,I don't know,Maybe,No,Maybe,Maybe,I don't know,No,1,I don't know,N/A (not currently aware),None did,Some did,"Yes, always",I don't know,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Low hiring chances,No,Low hiring chances,Maybe,"No, I don't think they would",Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Never,2
0,26-100,0,No,No,No,No,I don't know,Somewhat difficult,No,No,Maybe,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,"No, at none of my previous employers",None did,None of them,No,Performance-related issues,Maybe,Performance-related issues,"No, I don't think it would","No, I don't think they would",Neutral,No,Yes,Yes,Yes,Yes,1,Rarely,Sometimes,40s,Female,United Kingdom,United Kingdom,IT,Always,2
0,500-1000,0,Yes,Yes,I don't know,Yes,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did","Yes, always",Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Maybe,Discrimination/Prejudice,No,Low hiring chances,"Yes, it has","No, I don't think they would",Very open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,More than 1000,1,I don't know,I am not sure,I don't know,I don't know,Yes,Somewhat easy,No,No,Maybe,Yes,Yes,No,1,Some did,I was aware of some,Some did,Some did,Sometimes,None of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,Yes,Discrimination/Prejudice,"No, I don't think it would","No, I don't think they would",Very open,No,Yes,Yes,No,Yes,1,Not applicable to me,Not applicable to me,30s,Male,Other,Other,Other,Sometimes,2
0,More than 1000,0,Yes,No,Yes,Yes,Yes,Somewhat easy,Maybe,No,No,Maybe,Yes,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Lack of Benefit in Disclosing,No,Low hiring chances,Maybe,"No, I don't think they would",Somewhat not open,"Yes, I observed",Yes,Yes,Yes,Yes,0,Rarely,Sometimes,30s,Male,United States of America,United States of America,Other,Never,2
0,More than 1000,1,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,I don't know,None of them,Some of my previous employers,"No, at none of my previous employers",I don't know,None of them,Yes,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,No,Yes,Yes,Maybe,Yes,1,Sometimes,Often,20s,Male,United States of America,United States of America,Other,Never,2
0,500-1000,0,Yes,I am not sure,No,No,I don't know,Very easy,No,No,Yes,Maybe,No,No,1,"Yes, they all did",I was aware of some,None did,None did,I don't know,Some of them,None of them,"No, at none of my previous employers","No, at none of my previous employers",None did,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"No, I don't think it would","No, I don't think they would",Very open,No,No,Yes,No,No,1,Sometimes,Often,40s,Male,United States of America,United States of America,Management,Always,2
0,100-500,0,Yes,Yes,No,No,Yes,Somewhat difficult,No,No,Yes,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,"Yes, always",None of them,None of them,"No, at none of my previous employers",Some of my previous employers,Some did,Some of them,Maybe,Low hiring chances,No,Low hiring chances,"Yes, I think it would","No, they do not",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,26-100,0,Yes,I am not sure,No,Yes,Yes,Neither easy nor difficult,Maybe,Maybe,Yes,Yes,I don't know,No,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,Maybe,"No, I don't think they would",Neutral,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Never,Sometimes,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,No,No,No,No,I don't know,Very easy,No,No,Yes,Yes,No,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,Maybe,Maybe,Somewhat open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United Kingdom,United Kingdom,Management,Sometimes,2
0,More than 1000,1,Yes,I am not sure,No,I don't know,Yes,Very easy,Maybe,No,Maybe,Yes,No,No,1,Some did,"No, I only became aware later",None did,Some did,"Yes, always",Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,Maybe,Transparency and Honesty,Maybe,Transparency and Honesty,Maybe,Maybe,Somewhat open,No,No,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,Other,Other,IT,Sometimes,2
0,100-500,1,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Yes,No,Yes,Yes,No,No,0,Some did,N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,None did,None of them,No,Low hiring chances,No,Low hiring chances,"No, I don't think it would","Yes, I think they would",Somewhat open,"Yes, I observed",Yes,No,No,No,0,Never,Sometimes,30s,Female,United Kingdom,United Kingdom,Support,Sometimes,2
0,500-1000,1,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,Yes,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,I don't know,"Yes, all of them",Some of them,"No, at none of my previous employers","No, at none of my previous employers",None did,None of them,No,Privacy and Personal Concerns,No,Privacy and Personal Concerns,"No, I don't think it would","No, I don't think they would",Very open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Never,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,I don't know,Yes,Yes,Neither easy nor difficult,No,No,Yes,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did","Yes, always",None of them,None of them,Some of my previous employers,"Yes, at all of my previous employers",Some did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,"No, I don't think it would","No, I don't think they would",Very open,No,No,Maybe,Maybe,No,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Always,2
0,500-1000,1,I don't know,No,No,I don't know,I don't know,Neither easy nor difficult,Maybe,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,Some of them,Yes,Uncertainty about Employer Reaction,No,Discrimination/Prejudice,"Yes, I think it would","No, I don't think they would",Very open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Often,Often,30s,Female,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,I am not sure,No,I don't know,Yes,Very easy,No,No,Yes,Yes,Yes,No,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,I don't know,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",I don't know,Some of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,Maybe,"No, I don't think they would",Very open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Never,Often,30s,Male,United States of America,United States of America,Design,Always,2
0,26-100,0,Yes,No,No,No,I don't know,Somewhat easy,Maybe,No,Yes,Yes,I don't know,No,1,Some did,"No, I only became aware later",None did,Some did,I don't know,I don't know,Some of them,Some of my previous employers,"No, at none of my previous employers",Some did,Some of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,Maybe,Maybe,Very open,Maybe/Not sure,Yes,Yes,Maybe,No,1,Sometimes,Sometimes,30s,Male,Other,Other,IT,Never,2
0,More than 1000,1,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Maybe,No,Maybe,Yes,Yes,Yes,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",Some did,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Very open,No,No,Maybe,Maybe,Yes,1,Rarely,Rarely,30s,Male,Other,Other,Management,Sometimes,2
0,100-500,1,Yes,Yes,No,I don't know,Yes,Very easy,Maybe,Maybe,No,No,I don't know,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,Some did,"Yes, always",Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,Some of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,Maybe/Not sure,No,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,Management,Sometimes,2
0,26-100,1,Yes,Yes,I don't know,I don't know,I don't know,Neither easy nor difficult,No,No,Maybe,Maybe,No,No,1,Some did,I was aware of some,None did,Some did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,Maybe,Somewhat not open,"Yes, I experienced",I don't know,Yes,Maybe,Yes,1,Rarely,Sometimes,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,I don't know,I am not sure,No,I don't know,I don't know,Somewhat easy,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,No,Some of them,None of them,"Yes, at all of my previous employers","Yes, at all of my previous employers",I don't know,Some of them,Yes,Transparency and Honesty,Yes,Transparency and Honesty,"No, it has not",Maybe,Very open,"Yes, I experienced",No,Yes,Maybe,Yes,1,Sometimes,Often,30s,Female,Other,Other,Other,Never,2
0,100-500,1,I don't know,I am not sure,No,Yes,Yes,Somewhat easy,No,No,Maybe,Yes,I don't know,No,1,"Yes, they all did",I was aware of some,None did,"Yes, they all did","Yes, always",I don't know,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,No,No,Yes,Maybe,No,1,Never,Sometimes,20s,Male,Germany,Germany,IT,Sometimes,2
0,500-1000,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Maybe,Maybe,I don't know,No,1,"No, none did",I was aware of some,Some did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,Some did,None of them,Yes,Discrimination/Prejudice,No,Legal considerations,Maybe,Maybe,Somewhat not open,No,I don't know,Maybe,No,No,1,Never,Sometimes,30s,Female,United Kingdom,United Kingdom,IT,Sometimes,2
0,More than 1000,1,Yes,Yes,No,Yes,Yes,Neither easy nor difficult,Maybe,No,No,Maybe,No,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,"Yes, they all did","Yes, always",I don't know,None of them,"No, at none of my previous employers",I don't know,I don't know,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Sometimes,40s,Female,United States of America,United States of America,IT,Never,2
0,More than 1000,0,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Maybe,No,Maybe,Maybe,I don't know,No,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,I don't know,I don't know,None of them,Some of my previous employers,I don't know,None did,None of them,Yes,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,"Yes, I think they would",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,1,Some did,"Yes, I was aware of all of them",Some did,Some did,"Yes, always",None of them,None of them,"Yes, at all of my previous employers",Some of my previous employers,Some did,Some of them,Maybe,Privacy and Personal Concerns,Maybe,Privacy and Personal Concerns,"No, I don't think it would","No, I don't think they would",Not applicable to me (I do not have a mental illness),"Yes, I observed",No,Yes,No,No,0,Sometimes,Sometimes,30s,Female,Other,Other,Other,Sometimes,2
0,6-25,1,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them","Yes, they all did",Some did,No,None of them,Some of them,"No, at none of my previous employers",Some of my previous employers,Some did,Some of them,Yes,Transparency and Honesty,No,Privacy and Personal Concerns,"No, it has not","No, they do not",Neutral,"Yes, I experienced",Yes,Yes,Maybe,No,0,Sometimes,Sometimes,40s,Male,United Kingdom,United Kingdom,Management,Sometimes,2
0,More than 1000,0,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,Maybe,No,Yes,Maybe,I don't know,No,1,Some did,I was aware of some,Some did,Some did,Sometimes,None of them,None of them,"Yes, at all of my previous employers",Some of my previous employers,Some did,None of them,Maybe,Privacy and Personal Concerns,No,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,"Yes, I observed",No,Yes,Maybe,No,1,Not applicable to me,Sometimes,30s,Male,United States of America,United States of America,Other,Always,2
0,500-1000,1,Yes,I am not sure,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Maybe,Yes,Yes,No,1,Some did,I was aware of some,None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers",I don't know,I don't know,"Yes, all of them",Maybe,Uncertainty about Employer Reaction,No,Uncertainty about Employer Reaction,Maybe,Maybe,Somewhat open,Maybe/Not sure,Yes,Yes,No,Yes,1,Never,Rarely,40s,Male,Australia,Australia,Management,Sometimes,2
0,More than 1000,1,No,No,Yes,No,I don't know,Very easy,Maybe,No,No,Maybe,Yes,No,1,"No, none did",I was aware of some,None did,None did,I don't know,Some of them,Some of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, they do",Somewhat open,No,No,Yes,Yes,Yes,1,Rarely,Often,30s,Male,Australia,Australia,IT,Sometimes,2
0,More than 1000,1,Yes,I am not sure,Yes,Yes,Yes,Very easy,No,No,Maybe,Yes,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,Some of my previous employers,I don't know,None of them,Maybe,Discrimination/Prejudice,Maybe,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,"Yes, I observed",I don't know,Yes,Yes,Yes,1,Rarely,Sometimes,40s,Male,Australia,Australia,IT,Sometimes,2
0,100-500,1,I don't know,I am not sure,I don't know,I don't know,No,I don't know,No,No,No,Maybe,Yes,No,1,Some did,I was aware of some,I don't know,Some did,No,I don't know,None of them,Some of my previous employers,Some of my previous employers,Some did,None of them,No,Discrimination/Prejudice,No,Discrimination/Prejudice,Maybe,"No, I don't think they would",Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,Sometimes,40s,Male,United States of America,United States of America,IT,Never,2
0,26-100,1,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Maybe,No,No,Maybe,Yes,No,1,"Yes, they all did",I was aware of some,None did,None did,Sometimes,"Yes, all of them",None of them,"No, at none of my previous employers","No, at none of my previous employers",None did,Some of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"Yes, I think it would","Yes, I think they would",Somewhat open,"Yes, I experienced",Yes,Yes,Yes,Yes,1,Rarely,Often,30s,Female,United States of America,United States of America,IT,Sometimes,2
0,1-5,1,Not eligible for coverage / N/A,No,I don't know,I don't know,I don't know,Very easy,No,No,Yes,Yes,Yes,No,1,Some did,I was aware of some,None did,Some did,I don't know,Some of them,Some of them,"No, at none of my previous employers",Some of my previous employers,I don't know,None of them,Maybe,Performance-related issues,No,Privacy and Personal Concerns,"No, I don't think it would","No, they do not",Very open,No,Yes,Yes,Yes,Yes,1,Rarely,Often,20s,Female,United States of America,United States of America,Other,Always,2
0,More than 1000,0,Yes,I am not sure,I don't know,Yes,I don't know,Somewhat easy,No,No,Maybe,Yes,No,No,1,Some did,"Yes, I was aware of all of them",None did,Some did,"Yes, always",Some of them,None of them,Some of my previous employers,Some of my previous employers,None did,Some of them,Maybe,Discrimination/Prejudice,Maybe,Lack of Benefit in Disclosing,"Yes, I think it would",Maybe,Somewhat open,"Yes, I observed",Yes,Yes,Yes,Yes,1,Sometimes,Often,40s,Male,United States of America,United States of America,Other,Sometimes,2
0,More than 1000,0,Yes,I am not sure,Yes,I don't know,I don't know,Neither easy nor difficult,Maybe,No,Yes,Maybe,I don't know,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,"No, at none of my previous employers","No, at none of my previous employers",Some did,Some of them,Yes,Transparency and Honesty,No,Discrimination/Prejudice,Maybe,Maybe,Somewhat open,Maybe/Not sure,I don't know,Yes,Yes,Yes,1,Rarely,Often,40s,Male,United Kingdom,United Kingdom,Other,Sometimes,2
0,More than 1000,0,Yes,I am not sure,I don't know,Yes,Yes,Neither easy nor difficult,Yes,Maybe,No,No,Yes,No,1,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did","Yes, always",Some of them,None of them,"No, at none of my previous employers",Some of my previous employers,"Yes, they all did",None of them,Yes,Performance-related issues,No,Discrimination/Prejudice,"Yes, I think it would",Maybe,Neutral,No,Yes,Yes,Yes,Yes,1,Sometimes,Often,30s,Male,United States of America,United States of America,IT,Never,2
0,100-500,1,I don't know,Yes,No,No,I don't know,Neither easy nor difficult,Maybe,No,Maybe,No,No,No,1,I don't know,N/A (not currently aware),None did,None did,I don't know,Some of them,None of them,Some of my previous employers,"No, at none of my previous employers",None did,None of them,Yes,Privacy and Personal Concerns,Maybe,Privacy and Personal Concerns,Maybe,Maybe,Somewhat open,Maybe/Not sure,Yes,Yes,Yes,Yes,1,Rarely,Often,40s,Male,United States of America,United States of America,IT,Sometimes,2
0,100-500,1,Not eligible for coverage / N/A,No,No,No,Yes,Neither easy nor difficult,Maybe,No,Maybe,Maybe,I don't know,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,None of them,None of them,"No, at none of my previous employers","Yes, at all of my previous employers",I don't know,None of them,Maybe,Discrimination/Prejudice,No,Discrimination/Prejudice,"No, I don't think it would",Maybe,Somewhat open,No,I don't know,Yes,Maybe,Yes,1,Never,Often,30s,Male,Other,Other,IT,Sometimes,2
0,100-500,0,I don't know,I am not sure,Yes,Yes,I don't know,Very easy,Maybe,No,No,Yes,Yes,No,1,"No, none did",N/A (not currently aware),None did,None did,I don't know,Some of them,Some of them,"No, at none of my previous employers","No, at none of my previous employers",I don't know,None of them,Maybe,Low hiring chances,Maybe,Low hiring chances,Maybe,"No, I don't think they would",Very open,No,Yes,Yes,Yes,Yes,1,Often,Often,20s,Male,Netherlands,Netherlands,IT,Sometimes,2
